Reach,River Sta,Profile,Q Total (cfs),W.S. Elev (ft)
Junction - Junct,1331.36*,50 Yr 24 Hr,4424.6,908.63
Junction - Junct,1331.36*,100 Yr 24 Hr,5756.5,909.06
Junction - Junct,1331.36*,200 Yr 24 Hr,7236.8,909.47
Junction - Junct,1331.36*,500 Yr 24 Hr,9589.3,910.04
Junction - Junct,1167.37*,2 Yr 24 Hr,961.1,906.54
Junction - Junct,1167.37*,5 Yr 24 Hr,1560.2,906.49
Junction - Junct,1167.37*,10 Yr 24 Hr,2195.9,907.15
Junction - Junct,1167.37*,25 Yr 24 Hr,3343.4,908.04
Junction - Junct,1167.37*,50 Yr 24 Hr,4424.6,907.97
Junction - Junct,1167.37*,100 Yr 24 Hr,5756.5,908.45
Junction - Junct,1167.37*,200 Yr 24 Hr,7236.8,908.87
Junction - Junct,1167.37*,500 Yr 24 Hr,9589.3,909.44
Junction - Junct,1003.37,2 Yr 24 Hr,961.1,906.09
Junction - Junct,1003.37,5 Yr 24 Hr,1560.2,906.26
Junction - Junct,1003.37,10 Yr 24 Hr,2195.9,906.88
Junction - Junct,1003.37,25 Yr 24 Hr,3343.4,907.82
Junction - Junct,1003.37,50 Yr 24 Hr,4424.6,907.41
Junction - Junct,1003.37,100 Yr 24 Hr,5756.5,907.9
Junction - Junct,1003.37,200 Yr 24 Hr,7236.8,908.32
Junction - Junct,1003.37,500 Yr 24 Hr,9589.3,908.91
HC D - Junction,2432.4,2 Yr 24 Hr,65.9,806.07
HC D - Junction,2432.4,5 Yr 24 Hr,119.3,806.29
HC D - Junction,2432.4,10 Yr 24 Hr,179.6,807
HC D - Junction,2432.4,25 Yr 24 Hr,285.5,807.33
HC D - Junction,2432.4,50 Yr 24 Hr,383.1,806.93
HC D - Junction,2432.4,100 Yr 24 Hr,502.6,807.16
HC D - Junction,2432.4,200 Yr 24 Hr,638.2,807.22
HC D - Junction,2432.4,500 Yr 24 Hr,836.8,807.22
HC D - Junction,1342.95,2 Yr 24 Hr,65.9,795.06
HC D - Junction,1342.95,5 Yr 24 Hr,119.3,795.36
HC D - Junction,1342.95,10 Yr 24 Hr,179.6,795.17
HC D - Junction,1342.95,25 Yr 24 Hr,285.5,795.46
HC D - Junction,1342.95,50 Yr 24 Hr,383.1,795.65
HC D - Junction,1342.95,100 Yr 24 Hr,502.6,795.65
HC D - Junction,1342.95,200 Yr 24 Hr,638.2,795.65
HC D - Junction,1342.95,500 Yr 24 Hr,836.8,795.65
HC D - Junction,643.7,2 Yr 24 Hr,65.9,789.54
HC D - Junction,643.7,5 Yr 24 Hr,119.3,789.66
HC D - Junction,643.7,10 Yr 24 Hr,179.6,789.69
HC D - Junction,643.7,25 Yr 24 Hr,285.5,789.69
HC D - Junction,643.7,50 Yr 24 Hr,383.1,789.69
HC D - Junction,643.7,100 Yr 24 Hr,502.6,789.69
HC D - Junction,643.7,200 Yr 24 Hr,638.2,789.7
HC D - Junction,643.7,500 Yr 24 Hr,836.8,789.7
HC C & D - HC E,10964.2,2 Yr 24 Hr,271.4,783.09
HC C & D - HC E,10964.2,5 Yr 24 Hr,423.5,783.58
HC C & D - HC E,10964.2,10 Yr 24 Hr,634.1,781.92
HC C & D - HC E,10964.2,25 Yr 24 Hr,1032.7,782.65
HC C & D - HC E,10964.2,50 Yr 24 Hr,1408.6,783.66
HC C & D - HC E,10964.2,100 Yr 24 Hr,1909.9,784.26
HC C & D - HC E,10964.2,200 Yr 24 Hr,2373.8,784.31
HC C & D - HC E,10964.2,500 Yr 24 Hr,3152.3,784.61
HC C & D - HC E,9033.32,2 Yr 24 Hr,271.4,777.14
HC C & D - HC E,9033.32,5 Yr 24 Hr,423.5,777.35
HC C & D - HC E,9033.32,10 Yr 24 Hr,634.1,777.69
HC C & D - HC E,9033.32,25 Yr 24 Hr,1032.7,778.05
HC C & D - HC E,9033.32,50 Yr 24 Hr,1408.6,777.72
HC C & D - HC E,9033.32,100 Yr 24 Hr,1909.9,777.54
HC C & D - HC E,9033.32,200 Yr 24 Hr,2373.8,778.2
HC C & D - HC E,9033.32,500 Yr 24 Hr,3152.3,778.49
HC C & D - HC E,7964.26,2 Yr 24 Hr,271.4,770.72
HC C & D - HC E,7964.26,5 Yr 24 Hr,423.5,771.06
HC C & D - HC E,7964.26,10 Yr 24 Hr,634.1,771.09
HC C & D - HC E,7964.26,25 Yr 24 Hr,1032.7,771.52
HC C & D - HC E,7964.26,50 Yr 24 Hr,1408.6,771.63
HC C & D - HC E,7964.26,100 Yr 24 Hr,1909.9,771.63
HC C & D - HC E,7964.26,200 Yr 24 Hr,2373.8,771.63
HC C & D - HC E,7964.26,500 Yr 24 Hr,3152.3,771.64
HC C & D - HC E,6233,2 Yr 24 Hr,271.4,761.92
HC C & D - HC E,6233,5 Yr 24 Hr,423.5,762.51
HC C & D - HC E,6233,10 Yr 24 Hr,634.1,763.98
HC C & D - HC E,6233,25 Yr 24 Hr,1032.7,764.65
HC C & D - HC E,6233,50 Yr 24 Hr,1408.6,761.39
HC C & D - HC E,6233,100 Yr 24 Hr,1909.9,762.23
HC C & D - HC E,6233,200 Yr 24 Hr,2373.8,763.18
HC C & D - HC E,6233,500 Yr 24 Hr,3152.3,764.86
HC C & D - HC E,4107.81,2 Yr 24 Hr,271.4,756.65
HC C & D - HC E,4107.81,5 Yr 24 Hr,423.5,757.08
HC C & D - HC E,4107.81,10 Yr 24 Hr,634.1,756.45
HC C & D - HC E,4107.81,25 Yr 24 Hr,1032.7,757.29
HC C & D - HC E,4107.81,50 Yr 24 Hr,1408.6,757.56
HC C & D - HC E,4107.81,100 Yr 24 Hr,1909.9,757.86
HC C & D - HC E,4107.81,200 Yr 24 Hr,2373.8,758.2
HC C & D - HC E,4107.81,500 Yr 24 Hr,3152.3,758.49
HC C & D - HC E,2437.62,2 Yr 24 Hr,271.4,747.32
HC C & D - HC E,2437.62,5 Yr 24 Hr,423.5,747.68
HC C & D - HC E,2437.62,10 Yr 24 Hr,634.1,749.78
HC C & D - HC E,2437.62,25 Yr 24 Hr,1032.7,749.71
HC C & D - HC E,2437.62,50 Yr 24 Hr,1408.6,750.18
HC C & D - HC E,2437.62,100 Yr 24 Hr,1909.9,750.3
HC C & D - HC E,2437.62,200 Yr 24 Hr,2373.8,750.06
HC C & D - HC E,2437.62,500 Yr 24 Hr,3152.3,750.29
HC C & D - HC E,450.44,2 Yr 24 Hr,271.4,745.82
HC C & D - HC E,450.44,5 Yr 24 Hr,423.5,745.71
HC C & D - HC E,450.44,10 Yr 24 Hr,634.1,745.11
HC C & D - HC E,450.44,25 Yr 24 Hr,1032.7,745.5
HC C & D - HC E,450.44,50 Yr 24 Hr,1408.6,745.5
HC C & D - HC E,450.44,100 Yr 24 Hr,1909.9,745.85
HC C & D - HC E,450.44,200 Yr 24 Hr,2373.8,746.32
HC C & D - HC E,450.44,500 Yr 24 Hr,3152.3,746.96
HC ABC,20307.34,2 Yr 24 Hr,79.8,967.7
HC ABC,20307.34,5 Yr 24 Hr,134,967.87
HC ABC,20307.34,10 Yr 24 Hr,202,968.03
HC ABC,20307.34,25 Yr 24 Hr,321.9,968.04
HC ABC,20307.34,50 Yr 24 Hr,433.6,968.04
HC ABC,20307.34,100 Yr 24 Hr,567.9,968.04
HC ABC,20307.34,200 Yr 24 Hr,722.7,968.05
HC ABC,20307.34,500 Yr 24 Hr,948.6,968.05
HC ABC,19699.08,2 Yr 24 Hr,79.8,954.17
HC ABC,19699.08,5 Yr 24 Hr,134,954.53
HC ABC,19699.08,10 Yr 24 Hr,202,954.91
HC ABC,19699.08,25 Yr 24 Hr,321.9,953.82
HC ABC,19699.08,50 Yr 24 Hr,433.6,955.8
HC ABC,19699.08,100 Yr 24 Hr,567.9,956.42
HC ABC,19699.08,200 Yr 24 Hr,722.7,956.55
HC ABC,19699.08,500 Yr 24 Hr,948.6,957.04
HC ABC,19003.05,2 Yr 24 Hr,79.8,947.97
HC ABC,19003.05,5 Yr 24 Hr,134,948.4
HC ABC,19003.05,10 Yr 24 Hr,202,948.8
HC ABC,19003.05,25 Yr 24 Hr,321.9,949.31
HC ABC,19003.05,50 Yr 24 Hr,433.6,949.66
HC ABC,19003.05,100 Yr 24 Hr,567.9,949.7
HC ABC,19003.05,200 Yr 24 Hr,722.7,950.39
HC ABC,19003.05,500 Yr 24 Hr,948.6,950.91
HC ABC,18098.84,2 Yr 24 Hr,79.8,935.9
HC ABC,18098.84,5 Yr 24 Hr,134,936.14
HC ABC,18098.84,10 Yr 24 Hr,202,936.38
HC ABC,18098.84,25 Yr 24 Hr,321.9,936.72
HC ABC,18098.84,50 Yr 24 Hr,433.6,936.99
HC ABC,18098.84,100 Yr 24 Hr,567.9,937.75
HC ABC,18098.84,200 Yr 24 Hr,722.7,937.56
HC ABC,18098.84,500 Yr 24 Hr,948.6,937.92
HC ABC,17250.66,2 Yr 24 Hr,79.8,923.76
HC ABC,17250.66,5 Yr 24 Hr,134,924.08
HC ABC,17250.66,10 Yr 24 Hr,202,924.36
HC ABC,17250.66,25 Yr 24 Hr,321.9,924.73
HC ABC,17250.66,50 Yr 24 Hr,433.6,924.99
HC ABC,17250.66,100 Yr 24 Hr,567.9,924.85
HC ABC,17250.66,200 Yr 24 Hr,722.7,925.46
HC ABC,17250.66,500 Yr 24 Hr,948.6,925.61
HC ABC,16443.5,2 Yr 24 Hr,79.8,912.04
HC ABC,16443.5,5 Yr 24 Hr,134,912.45
HC ABC,16443.5,10 Yr 24 Hr,202,912.85
HC ABC,16443.5,25 Yr 24 Hr,321.9,913.38
HC ABC,16443.5,50 Yr 24 Hr,433.6,913.79
HC ABC,16443.5,100 Yr 24 Hr,567.9,915.18
HC ABC,16443.5,200 Yr 24 Hr,722.7,914.57
HC ABC,16443.5,500 Yr 24 Hr,948.6,915.33
HC ABC,15492.32,2 Yr 24 Hr,79.8,899.95
HC ABC,15492.32,5 Yr 24 Hr,134,900.23
HC ABC,15492.32,10 Yr 24 Hr,202,900.49
HC ABC,15492.32,25 Yr 24 Hr,321.9,900.83
HC ABC,15492.32,50 Yr 24 Hr,433.6,901.06
HC ABC,15492.32,100 Yr 24 Hr,567.9,900.71
HC ABC,15492.32,200 Yr 24 Hr,722.7,900.96
HC ABC,15492.32,500 Yr 24 Hr,948.6,901.21
HC ABC,14655.52,2 Yr 24 Hr,79.8,889.5
HC ABC,14655.52,5 Yr 24 Hr,134,889.68
HC ABC,14655.52,10 Yr 24 Hr,202,889.85
HC ABC,14655.52,25 Yr 24 Hr,321.9,890.1
HC ABC,14655.52,50 Yr 24 Hr,433.6,890.26
HC ABC,14655.52,100 Yr 24 Hr,567.9,891
HC ABC,14655.52,200 Yr 24 Hr,722.7,891.17
HC ABC,14655.52,500 Yr 24 Hr,948.6,891.39
HC ABC,14037.53,2 Yr 24 Hr,79.8,881.9
HC ABC,14037.53,5 Yr 24 Hr,134,882.24
HC ABC,14037.53,10 Yr 24 Hr,202,882.54
HC ABC,14037.53,25 Yr 24 Hr,321.9,882.89
HC ABC,14037.53,50 Yr 24 Hr,433.6,883.12
HC ABC,14037.53,100 Yr 24 Hr,567.9,882.65
HC ABC,14037.53,200 Yr 24 Hr,722.7,882.92
HC ABC,14037.53,500 Yr 24 Hr,948.6,883.18
HC ABC,13110.93,2 Yr 24 Hr,79.8,870.33
HC ABC,13110.93,5 Yr 24 Hr,134,870.44
HC ABC,13110.93,10 Yr 24 Hr,202,870.55
HC ABC,13110.93,25 Yr 24 Hr,321.9,870.73
HC ABC,13110.93,50 Yr 24 Hr,433.6,870.87
HC ABC,13110.93,100 Yr 24 Hr,567.9,871.8
HC ABC,13110.93,200 Yr 24 Hr,722.7,872.04
HC ABC,13110.93,500 Yr 24 Hr,948.6,872.35
HC ABC,12528.53,2 Yr 24 Hr,79.8,863.4
HC ABC,12528.53,5 Yr 24 Hr,134,864.02
HC ABC,12528.53,10 Yr 24 Hr,202,864.62
HC ABC,12528.53,25 Yr 24 Hr,321.9,865.37
HC ABC,12528.53,50 Yr 24 Hr,433.6,865.73
HC ABC,12528.53,100 Yr 24 Hr,567.9,863.9
HC ABC,12528.53,200 Yr 24 Hr,722.7,864.31
HC ABC,12528.53,500 Yr 24 Hr,948.6,864.83
HC ABC,11361.86,2 Yr 24 Hr,159,852.83
HC ABC,11361.86,5 Yr 24 Hr,258.6,853.2
HC ABC,11361.86,10 Yr 24 Hr,393.1,853.6
HC ABC,11361.86,25 Yr 24 Hr,632.1,854.13
HC ABC,11361.86,50 Yr 24 Hr,855.4,854.7
HC ABC,11361.86,100 Yr 24 Hr,1121.8,854.95
HC ABC,11361.86,200 Yr 24 Hr,1435.9,854.95
HC ABC,11361.86,500 Yr 24 Hr,1890.8,854.95
HC ABC,10243.99,2 Yr 24 Hr,159,841.67
HC ABC,10243.99,5 Yr 24 Hr,258.6,841.92
HC ABC,10243.99,10 Yr 24 Hr,393.1,842
HC ABC,10243.99,25 Yr 24 Hr,632.1,842.28
HC ABC,10243.99,50 Yr 24 Hr,855.4,842.35
HC ABC,10243.99,100 Yr 24 Hr,1121.8,841.72
HC ABC,10243.99,200 Yr 24 Hr,1435.9,841.95
HC ABC,10243.99,500 Yr 24 Hr,1890.8,842.31
HC ABC,8910.26,2 Yr 24 Hr,159,831.95
HC ABC,8910.26,5 Yr 24 Hr,258.6,832.19
HC ABC,8910.26,10 Yr 24 Hr,393.1,832.4
HC ABC,8910.26,25 Yr 24 Hr,632.1,832.67
HC ABC,8910.26,50 Yr 24 Hr,855.4,832.81
HC ABC,8910.26,100 Yr 24 Hr,1121.8,832.84
HC ABC,8910.26,200 Yr 24 Hr,1435.9,833.05
HC ABC,8910.26,500 Yr 24 Hr,1890.8,833.36
HC ABC,7321.72,2 Yr 24 Hr,159,817.54
HC ABC,7321.72,5 Yr 24 Hr,258.6,817.77
HC ABC,7321.72,10 Yr 24 Hr,393.1,818.04
HC ABC,7321.72,25 Yr 24 Hr,632.1,818.42
HC ABC,7321.72,50 Yr 24 Hr,855.4,818.86
HC ABC,7321.72,100 Yr 24 Hr,1121.8,819.78
HC ABC,7321.72,200 Yr 24 Hr,1435.9,820.07
HC ABC,7321.72,500 Yr 24 Hr,1890.8,820.36
HC ABC,6383.7,2 Yr 24 Hr,159,812.32
HC ABC,6383.7,5 Yr 24 Hr,258.6,812.75
HC ABC,6383.7,10 Yr 24 Hr,393.1,813.17
HC ABC,6383.7,25 Yr 24 Hr,632.1,813.66
HC ABC,6383.7,50 Yr 24 Hr,855.4,813.92
HC ABC,6383.7,100 Yr 24 Hr,1121.8,813.49
HC ABC,6383.7,200 Yr 24 Hr,1435.9,813.73
HC ABC,6383.7,500 Yr 24 Hr,1890.8,814.14
HC ABC,5028.89,2 Yr 24 Hr,159,804.92
HC ABC,5028.89,5 Yr 24 Hr,258.6,805.19
HC ABC,5028.89,10 Yr 24 Hr,393.1,805.47
HC ABC,5028.89,25 Yr 24 Hr,632.1,805.87
HC ABC,5028.89,50 Yr 24 Hr,855.4,806.34
HC ABC,5028.89,100 Yr 24 Hr,1121.8,806.6
HC ABC,5028.89,200 Yr 24 Hr,1435.9,806.6
HC ABC,5028.89,500 Yr 24 Hr,1890.8,806.6
HC ABC,4254.85,2 Yr 24 Hr,159,800.55
HC ABC,4254.85,5 Yr 24 Hr,258.6,800.92
HC ABC,4254.85,10 Yr 24 Hr,393.1,801.27
HC ABC,4254.85,25 Yr 24 Hr,632.1,801.69
HC ABC,4254.85,50 Yr 24 Hr,855.4,801.93
HC ABC,4254.85,100 Yr 24 Hr,1121.8,800.33
HC ABC,4254.85,200 Yr 24 Hr,1435.9,800.94
HC ABC,4254.85,500 Yr 24 Hr,1890.8,802.26
HC ABC,2993.81,2 Yr 24 Hr,159,794.3
HC ABC,2993.81,5 Yr 24 Hr,258.6,794.63
HC ABC,2993.81,10 Yr 24 Hr,393.1,794.95
HC ABC,2993.81,25 Yr 24 Hr,632.1,795.39
HC ABC,2993.81,50 Yr 24 Hr,855.4,795.74
HC ABC,2993.81,100 Yr 24 Hr,1121.8,796.11
HC ABC,2993.81,200 Yr 24 Hr,1435.9,796.12
HC ABC,2993.81,500 Yr 24 Hr,1890.8,796.16
HC ABC,1690.2,2 Yr 24 Hr,207.3,789.55
HC ABC,1690.2,5 Yr 24 Hr,326.1,790.17
HC ABC,1690.2,10 Yr 24 Hr,493.3,790.86
HC ABC,1690.2,25 Yr 24 Hr,793,791.47
HC ABC,1690.2,50 Yr 24 Hr,1075.7,791.78
HC ABC,1690.2,100 Yr 24 Hr,1449.3,792.14
HC ABC,1690.2,200 Yr 24 Hr,1814.2,791.73
HC ABC,1690.2,500 Yr 24 Hr,2400.8,792.12
HC ABC,809.64,2 Yr 24 Hr,207.3,786.92
HC ABC,809.64,5 Yr 24 Hr,326.1,787.35
HC ABC,809.64,10 Yr 24 Hr,493.3,788.05
HC ABC,809.64,25 Yr 24 Hr,793,789.41
HC ABC,809.64,50 Yr 24 Hr,1075.7,788.7
HC ABC,809.64,100 Yr 24 Hr,1449.3,789.17
HC ABC,809.64,200 Yr 24 Hr,1814.2,789.57
HC ABC,809.64,500 Yr 24 Hr,2400.8,789.58
B A - Junction,2334.44,2 Yr 24 Hr,145.3,936.42
B A - Junction,2334.44,5 Yr 24 Hr,238.6,936.78
B A - Junction,2334.44,10 Yr 24 Hr,349.8,937.12
B A - Junction,2334.44,25 Yr 24 Hr,543.9,937.6
B A - Junction,2334.44,50 Yr 24 Hr,722.5,937.96
B A - Junction,2334.44,100 Yr 24 Hr,936.9,938.32
B A - Junction,2334.44,200 Yr 24 Hr,1180.6,938.69
B A - Junction,2334.44,500 Yr 24 Hr,1536.4,939.15
B A - Junction,2237.98*,2 Yr 24 Hr,145.3,935.33
B A - Junction,2237.98*,5 Yr 24 Hr,238.6,935.67
B A - Junction,2237.98*,10 Yr 24 Hr,349.8,936.01
B A - Junction,2237.98*,25 Yr 24 Hr,543.9,936.47
B A - Junction,2237.98*,50 Yr 24 Hr,722.5,936.82
B A - Junction,2237.98*,100 Yr 24 Hr,936.9,937.17
B A - Junction,2237.98*,200 Yr 24 Hr,1180.6,937.52
B A - Junction,2237.98*,500 Yr 24 Hr,1536.4,937.96
B A - Junction,2141.53*,2 Yr 24 Hr,145.3,934.23
B A - Junction,2141.53*,5 Yr 24 Hr,238.6,934.57
B A - Junction,2141.53*,10 Yr 24 Hr,349.8,934.9
B A - Junction,2141.53*,25 Yr 24 Hr,543.9,935.35
B A - Junction,2141.53*,50 Yr 24 Hr,722.5,935.69
B A - Junction,2141.53*,100 Yr 24 Hr,936.9,936.02
B A - Junction,2141.53*,200 Yr 24 Hr,1180.6,936.35
B A - Junction,2141.53*,500 Yr 24 Hr,1536.4,936.77
B A - Junction,2045.07*,2 Yr 24 Hr,145.3,933.15
B A - Junction,2045.07*,5 Yr 24 Hr,238.6,933.48
B A - Junction,2045.07*,10 Yr 24 Hr,349.8,933.8
B A - Junction,2045.07*,25 Yr 24 Hr,543.9,934.24
B A - Junction,2045.07*,50 Yr 24 Hr,722.5,934.55
B A - Junction,2045.07*,100 Yr 24 Hr,936.9,934.87
B A - Junction,2045.07*,200 Yr 24 Hr,1180.6,935.17
B A - Junction,2045.07*,500 Yr 24 Hr,1536.4,935.57
B A - Junction,1948.62*,2 Yr 24 Hr,145.3,932.07
B A - Junction,1948.62*,5 Yr 24 Hr,238.6,932.4
B A - Junction,1948.62*,10 Yr 24 Hr,349.8,932.71
B A - Junction,1948.62*,25 Yr 24 Hr,543.9,933.11
B A - Junction,1948.62*,50 Yr 24 Hr,722.5,933.4
B A - Junction,1948.62*,100 Yr 24 Hr,936.9,933.7
B A - Junction,1948.62*,200 Yr 24 Hr,1180.6,933.99
B A - Junction,1948.62*,500 Yr 24 Hr,1536.4,934.37
B A - Junction,1852.16*,2 Yr 24 Hr,145.3,931
B A - Junction,1852.16*,5 Yr 24 Hr,238.6,931.32
B A - Junction,1852.16*,10 Yr 24 Hr,349.8,931.6
B A - Junction,1852.16*,25 Yr 24 Hr,543.9,931.98
B A - Junction,1852.16*,50 Yr 24 Hr,722.5,932.25
B A - Junction,1852.16*,100 Yr 24 Hr,936.9,932.53
B A - Junction,1852.16*,200 Yr 24 Hr,1180.6,932.81
B A - Junction,1852.16*,500 Yr 24 Hr,1536.4,933.17
B A - Junction,1755.71*,2 Yr 24 Hr,145.3,929.94
B A - Junction,1755.71*,5 Yr 24 Hr,238.6,930.25
B A - Junction,1755.71*,10 Yr 24 Hr,349.8,930.52
B A - Junction,1755.71*,25 Yr 24 Hr,543.9,930.81
B A - Junction,1755.71*,50 Yr 24 Hr,722.5,931.05
B A - Junction,1755.71*,100 Yr 24 Hr,936.9,931.28
B A - Junction,1755.71*,200 Yr 24 Hr,1180.6,931.5
B A - Junction,1755.71*,500 Yr 24 Hr,1536.4,931.78
B A - Junction,1659.25,2 Yr 24 Hr,145.3,928.86
B A - Junction,1659.25,5 Yr 24 Hr,238.6,929.15
B A - Junction,1659.25,10 Yr 24 Hr,349.8,929.44
B A - Junction,1659.25,25 Yr 24 Hr,543.9,929.66
B A - Junction,1659.25,50 Yr 24 Hr,722.5,929.87
B A - Junction,1659.25,100 Yr 24 Hr,936.9,930.06
B A - Junction,1659.25,200 Yr 24 Hr,1180.6,930.25
B A - Junction,1659.25,500 Yr 24 Hr,1536.4,930.5
B A - Junction,1571.06*,2 Yr 24 Hr,145.3,927.84
B A - Junction,1571.06*,5 Yr 24 Hr,238.6,928.14
B A - Junction,1571.06*,10 Yr 24 Hr,349.8,928.47
B A - Junction,1571.06*,25 Yr 24 Hr,543.9,928.6
B A - Junction,1571.06*,50 Yr 24 Hr,722.5,928.8
B A - Junction,1571.06*,100 Yr 24 Hr,936.9,928.99
B A - Junction,1571.06*,200 Yr 24 Hr,1180.6,929.18
B A - Junction,1571.06*,500 Yr 24 Hr,1536.4,929.43
B A - Junction,1482.86*,2 Yr 24 Hr,145.3,926.81
B A - Junction,1482.86*,5 Yr 24 Hr,238.6,927.11
B A - Junction,1482.86*,10 Yr 24 Hr,349.8,927.19
B A - Junction,1482.86*,25 Yr 24 Hr,543.9,927.56
B A - Junction,1482.86*,50 Yr 24 Hr,722.5,927.74
B A - Junction,1482.86*,100 Yr 24 Hr,936.9,927.93
B A - Junction,1482.86*,200 Yr 24 Hr,1180.6,928.11
B A - Junction,1482.86*,500 Yr 24 Hr,1536.4,928.37
B A - Junction,1394.67*,2 Yr 24 Hr,145.3,925.79
B A - Junction,1394.67*,5 Yr 24 Hr,238.6,926.09
B A - Junction,1394.67*,10 Yr 24 Hr,349.8,926.5
B A - Junction,1394.67*,25 Yr 24 Hr,543.9,926.41
B A - Junction,1394.67*,50 Yr 24 Hr,722.5,926.66
B A - Junction,1394.67*,100 Yr 24 Hr,936.9,926.86
B A - Junction,1394.67*,200 Yr 24 Hr,1180.6,927.05
B A - Junction,1394.67*,500 Yr 24 Hr,1536.4,927.3
B A - Junction,1306.48*,2 Yr 24 Hr,145.3,924.76
B A - Junction,1306.48*,5 Yr 24 Hr,238.6,925.06
B A - Junction,1306.48*,10 Yr 24 Hr,349.8,925.18
B A - Junction,1306.48*,25 Yr 24 Hr,543.9,925.59
B A - Junction,1306.48*,50 Yr 24 Hr,722.5,925.58
B A - Junction,1306.48*,100 Yr 24 Hr,936.9,925.77
B A - Junction,1306.48*,200 Yr 24 Hr,1180.6,925.97
B A - Junction,1306.48*,500 Yr 24 Hr,1536.4,926.23
B A - Junction,1218.28*,2 Yr 24 Hr,145.3,923.73
B A - Junction,1218.28*,5 Yr 24 Hr,238.6,924.03
B A - Junction,1218.28*,10 Yr 24 Hr,349.8,924.1
B A - Junction,1218.28*,25 Yr 24 Hr,543.9,924.22
B A - Junction,1218.28*,50 Yr 24 Hr,722.5,924.49
B A - Junction,1218.28*,100 Yr 24 Hr,936.9,924.69
B A - Junction,1218.28*,200 Yr 24 Hr,1180.6,924.89
B A - Junction,1218.28*,500 Yr 24 Hr,1536.4,925.15
B A - Junction,1130.09*,2 Yr 24 Hr,145.3,922.69
B A - Junction,1130.09*,5 Yr 24 Hr,238.6,922.99
B A - Junction,1130.09*,10 Yr 24 Hr,349.8,923.09
B A - Junction,1130.09*,25 Yr 24 Hr,543.9,923.5
B A - Junction,1130.09*,50 Yr 24 Hr,722.5,923.39
B A - Junction,1130.09*,100 Yr 24 Hr,936.9,923.59
B A - Junction,1130.09*,200 Yr 24 Hr,1180.6,923.8
B A - Junction,1130.09*,500 Yr 24 Hr,1536.4,924.06
B A - Junction,1041.89*,2 Yr 24 Hr,145.3,921.68
B A - Junction,1041.89*,5 Yr 24 Hr,238.6,921.98
B A - Junction,1041.89*,10 Yr 24 Hr,349.8,921.77
B A - Junction,1041.89*,25 Yr 24 Hr,543.9,921.81
B A - Junction,1041.89*,50 Yr 24 Hr,722.5,922.35
B A - Junction,1041.89*,100 Yr 24 Hr,936.9,922.52
B A - Junction,1041.89*,200 Yr 24 Hr,1180.6,922.72
B A - Junction,1041.89*,500 Yr 24 Hr,1536.4,922.98
B A - Junction,953.7,2 Yr 24 Hr,145.3,920.55
B A - Junction,953.7,5 Yr 24 Hr,238.6,920.82
B A - Junction,953.7,10 Yr 24 Hr,349.8,921.17
B A - Junction,953.7,25 Yr 24 Hr,543.9,921.19
B A - Junction,953.7,50 Yr 24 Hr,722.5,921.08
B A - Junction,953.7,100 Yr 24 Hr,936.9,921.35
B A - Junction,953.7,200 Yr 24 Hr,1180.6,921.55
B A - Junction,953.7,500 Yr 24 Hr,1536.4,921.8
B A - Junction,859.39* ,2 Yr 24 Hr,145.3,918.97
B A - Junction,859.39* ,5 Yr 24 Hr,238.6,919.28
B A - Junction,859.39* ,10 Yr 24 Hr,349.8,919.56
B A - Junction,859.39* ,25 Yr 24 Hr,543.9,919.54
B A - Junction,859.39* ,50 Yr 24 Hr,722.5,919.99
B A - Junction,859.39* ,100 Yr 24 Hr,936.9,919.96
B A - Junction,859.39* ,200 Yr 24 Hr,1180.6,920.15
B A - Junction,859.39* ,500 Yr 24 Hr,1536.4,920.42
B A - Junction,765.08* ,2 Yr 24 Hr,145.3,917.52
B A - Junction,765.08* ,5 Yr 24 Hr,238.6,917.82
B A - Junction,765.08* ,10 Yr 24 Hr,349.8,918.09
B A - Junction,765.08* ,25 Yr 24 Hr,543.9,918.48
B A - Junction,765.08* ,50 Yr 24 Hr,722.5,918.39
B A - Junction,765.08* ,100 Yr 24 Hr,936.9,918.56
B A - Junction,765.08* ,200 Yr 24 Hr,1180.6,918.79
B A - Junction,765.08* ,500 Yr 24 Hr,1536.4,919.04
B A - Junction,670.76* ,2 Yr 24 Hr,145.3,915.8
B A - Junction,670.76* ,5 Yr 24 Hr,238.6,916.14
B A - Junction,670.76* ,10 Yr 24 Hr,349.8,916.47
B A - Junction,670.76* ,25 Yr 24 Hr,543.9,916.89
B A - Junction,670.76* ,50 Yr 24 Hr,722.5,917.23
B A - Junction,670.76* ,100 Yr 24 Hr,936.9,917.2
B A - Junction,670.76* ,200 Yr 24 Hr,1180.6,917.32
B A - Junction,670.76* ,500 Yr 24 Hr,1536.4,917.62
B A - Junction,576.45* ,2 Yr 24 Hr,145.3,914.59
B A - Junction,576.45* ,5 Yr 24 Hr,238.6,914.95
B A - Junction,576.45* ,10 Yr 24 Hr,349.8,915.28
B A - Junction,576.45* ,25 Yr 24 Hr,543.9,915.72
B A - Junction,576.45* ,50 Yr 24 Hr,722.5,914.94
B A - Junction,576.45* ,100 Yr 24 Hr,936.9,916.06
B A - Junction,576.45* ,200 Yr 24 Hr,1180.6,916.34
B A - Junction,576.45* ,500 Yr 24 Hr,1536.4,916.71
B A - Junction,482.14,2 Yr 24 Hr,145.3,912.32
B A - Junction,482.14,5 Yr 24 Hr,238.6,912.55
